trip_id,pickup_datetime,passenger_count,trip_distance,fare_amount,payment_type,dropoff_datetime
TRIP103287,2022-01-18 12:40:00,1,6.49,32.41,Card,2022-01-18 13:02:00
TRIP103288,2022-01-23 17:44:00,1,1.31,47.41,Cash,2022-01-23 18:21:00
TRIP103289,2022-01-20 18:25:00,5,16.3,44.61,Card,2022-01-20 18:36:00
TRIP103290,2022-01-07 23:32:00,1,3.51,22.64,Card,2022-01-08 00:30:00
TRIP103291,2022-01-03 05:51:00,4,4.08,29.27,Card,2022-01-03 06:43:00
TRIP103292,2022-01-10 02:56:00,1,0.96,45.26,Card,2022-01-10 03:23:00
TRIP103293,2022-01-26 11:05:00,3,2.86,41.44,Card,2022-01-26 12:04:00
TRIP103294,2022-01-29 04:33:00,1,2.9,36.58,Card,2022-01-29 05:26:00
TRIP103295,2022-01-16 11:06:00,4,4.15,17.09,Cash,2022-01-16 11:39:00
TRIP103296,2022-01-09 20:59:00,2,2.81,39.21,Cash,2022-01-09 21:28:00
TRIP103297,2022-01-27 15:47:00,2,1.26,30.35,Cash,2022-01-27 16:08:00
TRIP103298,2022-01-16 17:12:00,4,0.03,35.56,Dispute,2022-01-16 17:23:00
TRIP103299,2022-01-15 18:51:00,3,1.03,23.75,Card,2022-01-15 19:45:00
TRIP103300,2022-01-13 18:17:00,1,4.86,24.55,Cash,2022-01-13 18:38:00
TRIP103301,2022-01-12 01:42:00,1,0.65,24.52,Card,2022-01-12 02:06:00
TRIP103302,2022-01-24 03:26:00,1,3.01,37.15,Card,2022-01-24 03:35:00
TRIP103303,2022-01-19 20:58:00,4,2.94,41.0,Card,2022-01-19 21:31:00
TRIP103304,2022-01-30 22:41:00,1,1.25,30.06,Cash,2022-01-30 23:37:00
TRIP103305,2022-01-04 12:36:00,1,2.8,24.54,No Charge,2022-01-04 13:28:00
TRIP103306,2022-01-11 20:13:00,2,1.03,9.97,Card,2022-01-11 20:30:00
TRIP103307,2022-01-17 06:22:00,2,1.13,37.7,Cash,2022-01-17 06:34:00
TRIP103308,2022-01-23 13:49:00,1,5.13,40.82,Card,2022-01-23 14:19:00
TRIP103309,2022-01-29 18:04:00,1,2.2,20.52,Cash,2022-01-29 18:28:00
TRIP103310,2022-01-26 17:11:00,1,0.08,46.66,Cash,2022-01-26 17:30:00
TRIP103311,2022-01-19 07:56:00,1,3.95,12.15,No Charge,2022-01-19 08:15:00
TRIP103312,2022-01-16 04:40:00,1,0.41,12.2,Cash,2022-01-16 05:38:00
TRIP103313,2022-01-19 21:01:00,2,1.75,33.01,Card,2022-01-19 21:59:00
TRIP103314,2022-01-16 03:21:00,1,4.32,31.72,Card,2022-01-16 03:52:00
TRIP103315,2022-01-22 06:20:00,5,6.01,7.43,Card,2022-01-22 06:40:00
TRIP103316,2022-01-12 04:16:00,4,5.75,30.4,Dispute,2022-01-12 05:09:00
TRIP103317,2022-01-08 02:26:00,1,3.73,21.38,Card,2022-01-08 02:59:00
TRIP103318,2022-01-08 20:12:00,3,1.56,10.78,Card,2022-01-08 20:56:00
TRIP103319,2022-01-07 14:44:00,1,1.21,20.0,Card,2022-01-07 15:05:00
TRIP103320,2022-01-20 02:51:00,6,1.27,5.31,Cash,2022-01-20 03:26:00
TRIP103321,2022-01-13 07:44:00,1,2.26,16.56,Card,2022-01-13 08:21:00
TRIP103322,2022-01-28 21:37:00,6,0.44,16.12,Cash,2022-01-28 22:22:00
TRIP103323,2022-01-29 03:13:00,3,0.51,46.66,Card,2022-01-29 03:48:00
TRIP103324,2022-01-22 12:07:00,1,0.18,40.66,Card,2022-01-22 12:52:00
TRIP103325,2022-01-30 13:18:00,2,4.26,6.79,Card,2022-01-30 13:41:00
TRIP103326,2022-01-08 12:30:00,1,0.81,30.93,Card,2022-01-08 12:45:00
TRIP103327,2022-01-24 15:38:00,2,4.61,47.72,Card,2022-01-24 16:04:00
TRIP103328,2022-01-18 20:31:00,1,3.47,41.25,Cash,2022-01-18 21:28:00
TRIP103329,2022-01-17 08:07:00,1,2.6,40.01,Cash,2022-01-17 08:36:00
TRIP103330,2022-01-24 10:15:00,2,0.15,43.11,No Charge,2022-01-24 10:29:00
TRIP103331,2022-01-07 23:34:00,6,1.94,31.13,Cash,2022-01-07 23:58:00
TRIP103332,2022-01-21 16:44:00,6,0.01,3.91,Card,2022-01-21 17:22:00
TRIP103333,2022-01-06 13:39:00,1,1.72,31.63,Card,2022-01-06 14:12:00
TRIP103334,2022-01-18 15:40:00,2,0.26,28.55,Card,2022-01-18 16:13:00
TRIP103335,2022-01-26 20:51:00,2,0.92,47.77,Cash,2022-01-26 20:57:00
TRIP103336,2022-01-29 12:14:00,2,2.18,12.14,Card,2022-01-29 12:39:00
TRIP103337,2022-01-24 12:58:00,3,0.2,15.09,Card,2022-01-24 13:37:00
TRIP103338,2022-01-06 23:09:00,2,0.94,42.42,Card,2022-01-06 23:53:00
TRIP103339,2022-01-09 06:21:00,1,2.17,22.08,Card,2022-01-09 06:39:00
TRIP103340,2022-01-02 08:53:00,2,2.11,14.5,Card,2022-01-02 09:13:00
TRIP103341,2022-01-14 19:21:00,1,4.39,10.34,Card,2022-01-14 19:38:00
TRIP103342,2022-01-10 00:10:00,2,2.15,44.39,Cash,2022-01-10 00:41:00
TRIP103343,2022-01-14 17:37:00,1,3.26,13.44,Card,2022-01-14 18:19:00
TRIP103344,2022-01-30 00:07:00,5,2.29,28.66,Card,2022-01-30 00:46:00
TRIP103345,2022-01-08 06:12:00,1,4.93,21.41,Card,2022-01-08 06:37:00
TRIP103346,2022-01-20 23:13:00,2,2.23,12.01,Card,2022-01-20 23:44:00
TRIP103347,2022-01-15 15:37:00,2,3.93,19.28,Card,2022-01-15 16:19:00
TRIP103348,2022-01-09 14:10:00,2,8.15,43.82,Cash,2022-01-09 14:37:00
TRIP103349,2022-01-17 12:05:00,2,0.58,20.67,Cash,2022-01-17 12:16:00
TRIP103350,2022-01-15 21:47:00,2,1.51,34.18,Card,2022-01-15 21:53:00
TRIP103351,2022-01-21 05:09:00,1,0.18,48.01,Cash,2022-01-21 05:47:00
TRIP103352,2022-01-06 09:48:00,1,2.75,31.08,Cash,2022-01-06 10:48:00
TRIP103353,2022-01-14 21:47:00,5,6.64,3.77,Card,2022-01-14 21:52:00
TRIP103354,2022-01-11 18:09:00,3,4.34,45.48,Card,2022-01-11 18:51:00
TRIP103355,2022-01-24 11:08:00,3,4.08,14.87,Card,2022-01-24 11:59:00
TRIP103356,2022-01-10 15:32:00,5,5.09,10.13,Cash,2022-01-10 16:20:00
TRIP103357,2022-01-27 17:28:00,1,2.89,20.93,Card,2022-01-27 17:46:00
TRIP103358,2022-01-07 11:43:00,2,2.65,43.2,Cash,2022-01-07 12:10:00
TRIP103359,2022-01-02 12:28:00,4,4.18,31.46,Card,2022-01-02 12:59:00
TRIP103360,2022-01-11 16:19:00,4,0.24,44.81,Cash,2022-01-11 16:55:00
TRIP103361,2022-01-24 10:13:00,2,0.18,26.48,Dispute,2022-01-24 11:00:00
TRIP103362,2022-01-04 06:33:00,3,1.31,46.65,Cash,2022-01-04 07:33:00
TRIP103363,2022-01-14 06:15:00,2,9.71,16.06,Cash,2022-01-14 06:34:00
TRIP103364,2022-01-15 16:57:00,3,6.76,28.42,Card,2022-01-15 17:17:00
TRIP103365,2022-01-08 16:42:00,1,2.65,28.5,Card,2022-01-08 16:50:00
TRIP103366,2022-01-19 06:35:00,5,6.36,33.28,Card,2022-01-19 07:09:00
TRIP103367,2022-01-30 22:10:00,1,0.92,35.84,Card,2022-01-30 22:43:00
TRIP103368,2022-01-26 16:08:00,4,5.08,30.71,Cash,2022-01-26 16:51:00
TRIP103369,2022-01-12 17:52:00,1,0.6,45.45,Card,2022-01-12 18:46:00
TRIP103370,2022-01-12 17:12:00,2,0.82,23.99,Cash,2022-01-12 17:21:00
TRIP103371,2022-01-12 14:19:00,6,1.23,16.45,Card,2022-01-12 14:49:00
TRIP103372,2022-01-18 23:07:00,5,6.39,8.74,Card,2022-01-18 23:19:00
TRIP103373,2022-01-17 21:07:00,1,0.55,19.89,Dispute,2022-01-17 21:47:00
TRIP103374,2022-01-29 08:49:00,1,1.63,26.41,Dispute,2022-01-29 09:45:00
TRIP103375,2022-01-17 11:46:00,3,0.06,4.08,Card,2022-01-17 12:28:00
TRIP103376,2022-01-29 00:43:00,1,5.33,44.16,Card,2022-01-29 01:26:00
TRIP103377,2022-01-27 14:19:00,2,1.34,35.14,Card,2022-01-27 14:49:00
TRIP103378,2022-01-24 12:05:00,1,1.42,12.27,Card,2022-01-24 12:51:00
TRIP103379,2022-01-12 01:30:00,3,1.11,30.46,Card,2022-01-12 01:54:00
TRIP103380,2022-01-04 14:32:00,1,5.7,31.26,Card,2022-01-04 14:39:00
TRIP103381,2022-01-11 11:39:00,2,0.74,5.38,No Charge,2022-01-11 12:38:00
TRIP103382,2022-01-21 16:22:00,1,0.02,40.86,Cash,2022-01-21 16:33:00
TRIP103383,2022-01-25 09:54:00,4,4.85,19.13,Card,2022-01-25 10:49:00
TRIP103384,2022-01-27 09:08:00,1,2.85,13.82,Card,2022-01-27 09:14:00
TRIP103385,2022-01-28 19:42:00,1,8.74,23.73,Cash,2022-01-28 20:27:00
TRIP103386,2022-01-27 17:04:00,1,2.71,31.27,Card,2022-01-27 17:55:00
TRIP103387,2022-01-21 08:17:00,3,0.51,3.83,Card,2022-01-21 08:56:00
TRIP103388,2022-01-15 18:26:00,4,9.37,39.44,Card,2022-01-15 18:43:00
TRIP103389,2022-01-18 23:45:00,2,5.17,12.77,Cash,2022-01-19 00:07:00
TRIP103390,2022-01-14 03:06:00,2,0.01,38.85,No Charge,2022-01-14 03:45:00
TRIP103391,2022-01-19 22:58:00,1,2.21,9.05,Card,2022-01-19 23:10:00
TRIP103392,2022-01-20 23:12:00,1,5.03,26.94,Cash,2022-01-20 23:44:00
TRIP103393,2022-01-30 15:12:00,2,1.74,18.98,Card,2022-01-30 16:05:00
TRIP103394,2022-01-02 07:39:00,6,2.87,31.8,Card,2022-01-02 08:15:00
TRIP103395,2022-01-07 07:30:00,4,2.05,16.26,Dispute,2022-01-07 07:50:00
TRIP103396,2022-01-27 20:29:00,1,5.31,14.59,Card,2022-01-27 20:51:00
TRIP103397,2022-01-05 01:49:00,1,3.42,40.63,Card,2022-01-05 02:25:00
TRIP103398,2022-01-16 05:23:00,3,7.07,8.31,Card,2022-01-16 05:33:00
TRIP103399,2022-01-09 02:56:00,4,4.84,39.61,Cash,2022-01-09 03:26:00
TRIP103400,2022-01-29 16:48:00,2,1.06,28.31,Card,2022-01-29 16:53:00
TRIP103401,2022-01-26 07:29:00,1,1.47,9.36,Card,2022-01-26 07:40:00
TRIP103402,2022-01-26 00:40:00,1,2.8,4.37,No Charge,2022-01-26 00:52:00
TRIP103403,2022-01-12 14:17:00,3,5.69,46.47,Dispute,2022-01-12 14:45:00
TRIP103404,2022-01-22 20:51:00,2,5.78,48.67,Card,2022-01-22 21:29:00
TRIP103405,2022-01-05 17:51:00,1,1.99,18.07,Card,2022-01-05 18:14:00
TRIP103406,2022-01-25 07:06:00,1,5.44,22.79,Card,2022-01-25 07:13:00
TRIP103407,2022-01-12 12:23:00,2,2.17,38.15,Card,2022-01-12 12:38:00
TRIP103408,2022-01-27 15:34:00,2,2.35,30.81,Card,2022-01-27 15:45:00
TRIP103409,2022-01-10 16:19:00,1,0.8,24.32,Cash,2022-01-10 16:51:00
TRIP103410,2022-01-12 14:38:00,1,3.02,20.27,Cash,2022-01-12 15:22:00
TRIP103411,2022-01-15 16:48:00,2,5.06,43.0,Cash,2022-01-15 17:44:00
TRIP103412,2022-01-24 04:18:00,1,1.98,25.35,Card,2022-01-24 04:42:00
TRIP103413,2022-01-26 01:14:00,4,2.86,29.52,Card,2022-01-26 01:35:00
TRIP103414,2022-01-18 12:17:00,1,2.91,6.0,Card,2022-01-18 12:58:00
TRIP103415,2022-01-07 13:32:00,1,1.38,37.87,Cash,2022-01-07 14:08:00
TRIP103416,2022-01-18 20:40:00,4,0.07,37.16,Card,2022-01-18 21:33:00
TRIP103417,2022-01-07 23:30:00,1,3.01,8.57,Card,2022-01-07 23:49:00
TRIP103418,2022-01-29 14:53:00,1,5.57,36.12,Card,2022-01-29 15:08:00
TRIP103419,2022-01-21 20:32:00,4,1.79,5.25,Cash,2022-01-21 21:06:00
TRIP103420,2022-01-05 04:33:00,2,1.36,31.69,Card,2022-01-05 05:04:00
TRIP103421,2022-01-06 02:16:00,2,0.26,16.85,Cash,2022-01-06 02:45:00
TRIP103422,2022-01-25 16:46:00,2,0.22,15.02,Card,2022-01-25 17:44:00
TRIP103423,2022-01-06 05:03:00,2,0.35,9.21,Card,2022-01-06 05:46:00
TRIP103424,2022-01-08 11:06:00,1,3.67,14.32,Card,2022-01-08 11:59:00
TRIP103425,2022-01-01 06:51:00,2,2.63,24.37,Card,2022-01-01 07:05:00
TRIP103426,2022-01-28 05:14:00,2,1.72,40.21,Card,2022-01-28 06:04:00
TRIP103427,2022-01-22 19:37:00,2,1.7,18.46,No Charge,2022-01-22 20:12:00
TRIP103428,2022-01-12 03:00:00,2,0.94,23.56,Cash,2022-01-12 03:46:00
TRIP103429,2022-01-04 22:32:00,3,4.02,24.06,Cash,2022-01-04 22:38:00
TRIP103430,2022-01-09 18:49:00,1,0.19,19.77,Cash,2022-01-09 19:27:00
TRIP103431,2022-01-11 01:59:00,1,7.7,42.15,Card,2022-01-11 02:16:00
TRIP103432,2022-01-23 05:32:00,2,5.59,45.54,Card,2022-01-23 05:58:00
TRIP103433,2022-01-15 13:16:00,2,3.43,13.54,Cash,2022-01-15 13:37:00
TRIP103434,2022-01-21 17:38:00,4,5.28,28.59,Card,2022-01-21 18:23:00
TRIP103435,2022-01-06 17:53:00,2,2.46,3.24,Card,2022-01-06 18:12:00
TRIP103436,2022-01-09 16:58:00,2,3.26,35.95,Card,2022-01-09 17:12:00
TRIP103437,2022-01-02 07:56:00,2,0.24,41.44,Card,2022-01-02 08:33:00
TRIP103438,2022-01-16 23:57:00,2,0.93,3.98,Card,2022-01-17 00:33:00
TRIP103439,2022-01-19 01:42:00,1,2.45,18.07,Card,2022-01-19 02:10:00
TRIP103440,2022-01-12 16:10:00,1,3.47,40.75,Cash,2022-01-12 16:28:00
TRIP103441,2022-01-19 00:46:00,1,1.75,41.89,Cash,2022-01-19 00:53:00
TRIP103442,2022-01-17 01:26:00,1,0.77,37.49,Card,2022-01-17 01:40:00
TRIP103443,2022-01-02 01:23:00,4,3.34,21.41,Card,2022-01-02 01:56:00
TRIP103444,2022-01-29 17:03:00,6,0.8,35.51,Cash,2022-01-29 18:01:00
TRIP103445,2022-01-04 04:42:00,1,11.76,41.93,Card,2022-01-04 05:41:00
TRIP103446,2022-01-01 14:46:00,1,24.4,32.0,No Charge,2022-01-01 14:54:00
TRIP103447,2022-01-11 13:45:00,1,1.41,21.32,Cash,2022-01-11 14:25:00
TRIP103448,2022-01-26 06:09:00,5,1.54,21.25,Card,2022-01-26 06:41:00
TRIP103449,2022-01-22 02:35:00,2,2.17,43.86,Card,2022-01-22 03:22:00
TRIP103450,2022-01-04 12:57:00,2,3.68,42.04,Card,2022-01-04 13:29:00
TRIP103451,2022-01-27 05:53:00,2,4.55,48.39,Card,2022-01-27 06:07:00
TRIP103452,2022-01-08 11:33:00,2,1.29,32.39,Card,2022-01-08 12:01:00
TRIP103453,2022-01-24 23:18:00,6,1.72,40.91,Cash,2022-01-24 23:53:00
TRIP103454,2022-01-23 15:50:00,3,4.99,49.87,Card,2022-01-23 16:27:00
TRIP103455,2022-01-04 18:09:00,4,1.05,39.59,Card,2022-01-04 18:26:00
TRIP103456,2022-01-04 09:44:00,3,6.16,39.06,Dispute,2022-01-04 10:14:00
TRIP103457,2022-01-27 08:23:00,2,0.74,30.29,Card,2022-01-27 09:15:00
TRIP103458,2022-01-07 20:06:00,2,3.13,44.58,Card,2022-01-07 20:55:00
TRIP103459,2022-01-16 03:07:00,4,3.5,39.35,Card,2022-01-16 03:23:00
TRIP103460,2022-01-10 10:59:00,1,1.83,22.4,Card,2022-01-10 11:47:00
TRIP103461,2022-01-16 16:17:00,3,2.79,7.25,Card,2022-01-16 16:49:00
TRIP103462,2022-01-10 08:12:00,4,4.33,23.2,Card,2022-01-10 09:06:00
TRIP103463,2022-01-23 11:56:00,2,5.51,5.55,Card,2022-01-23 12:04:00
TRIP103464,2022-01-21 15:19:00,1,0.93,44.9,Card,2022-01-21 15:41:00
TRIP103465,2022-01-23 17:45:00,2,0.03,36.51,Card,2022-01-23 18:10:00
TRIP103466,2022-01-27 07:42:00,1,0.24,19.87,Cash,2022-01-27 08:27:00
TRIP103467,2022-01-14 21:06:00,3,3.34,33.73,Card,2022-01-14 21:44:00
TRIP103468,2022-01-25 15:30:00,2,3.16,4.32,Cash,2022-01-25 15:53:00
TRIP103469,2022-01-14 08:17:00,2,8.89,7.39,Card,2022-01-14 09:02:00
TRIP103470,2022-01-28 05:29:00,4,2.84,38.99,Card,2022-01-28 05:53:00
TRIP103471,2022-01-14 01:07:00,2,2.18,33.07,Card,2022-01-14 02:07:00
TRIP103472,2022-01-05 06:32:00,4,3.73,24.84,Dispute,2022-01-05 06:46:00
TRIP103473,2022-01-01 20:44:00,6,0.97,41.14,Cash,2022-01-01 21:07:00
TRIP103474,2022-01-20 08:53:00,4,0.07,42.51,Card,2022-01-20 09:45:00
TRIP103475,2022-01-26 00:33:00,2,4.83,36.27,Cash,2022-01-26 01:06:00
TRIP103476,2022-01-28 00:30:00,2,0.46,17.84,Card,2022-01-28 01:04:00
TRIP103477,2022-01-27 16:11:00,1,1.55,17.71,Card,2022-01-27 16:34:00
TRIP103478,2022-01-15 17:07:00,4,1.87,36.93,Cash,2022-01-15 17:59:00
TRIP103479,2022-01-12 07:08:00,6,4.0,33.37,Card,2022-01-12 07:35:00
TRIP103480,2022-01-19 10:33:00,1,12.97,7.54,Cash,2022-01-19 10:40:00
TRIP103481,2022-01-07 23:04:00,1,0.88,33.93,Card,2022-01-07 23:22:00
TRIP103482,2022-01-21 00:02:00,1,3.1,35.95,Card,2022-01-21 00:41:00
TRIP103483,2022-01-16 19:54:00,3,0.76,6.76,Card,2022-01-16 20:48:00
TRIP103484,2022-01-03 02:33:00,2,4.94,22.53,Card,2022-01-03 02:56:00
TRIP103485,2022-01-30 12:27:00,1,2.43,6.71,Cash,2022-01-30 12:35:00
TRIP103486,2022-01-12 19:26:00,1,0.6,31.9,Cash,2022-01-12 20:00:00
TRIP103487,2022-01-30 19:15:00,2,3.13,9.15,Cash,2022-01-30 19:59:00
TRIP103488,2022-01-03 12:33:00,5,1.18,49.71,Card,2022-01-03 13:05:00
TRIP103489,2022-01-16 07:18:00,1,0.74,42.03,Card,2022-01-16 07:35:00
TRIP103490,2022-01-26 02:42:00,6,5.4,45.49,Card,2022-01-26 03:29:00
TRIP103491,2022-01-12 15:26:00,1,0.3,44.07,Cash,2022-01-12 16:12:00
TRIP103492,2022-01-26 09:30:00,6,2.71,20.18,Card,2022-01-26 10:05:00
TRIP103493,2022-01-25 14:23:00,2,0.06,41.37,Card,2022-01-25 15:10:00
TRIP103494,2022-01-03 06:32:00,6,8.03,35.3,Card,2022-01-03 07:27:00
TRIP103495,2022-01-01 05:09:00,4,2.28,5.77,Cash,2022-01-01 05:16:00
TRIP103496,2022-01-23 07:04:00,3,0.3,7.0,Dispute,2022-01-23 07:45:00
TRIP103497,2022-01-04 01:26:00,2,3.06,11.86,Card,2022-01-04 01:45:00
TRIP103498,2022-01-26 08:24:00,3,7.05,44.1,Card,2022-01-26 08:32:00
TRIP103499,2022-01-18 01:07:00,3,29.02,35.51,Cash,2022-01-18 01:14:00
TRIP103500,2022-01-02 04:23:00,2,2.92,29.84,Card,2022-01-02 04:32:00
TRIP103501,2022-01-07 10:39:00,1,2.54,37.14,Cash,2022-01-07 11:09:00
TRIP103502,2022-01-06 07:33:00,2,1.63,40.66,Card,2022-01-06 07:45:00
TRIP103503,2022-01-19 19:50:00,1,0.27,4.46,Cash,2022-01-19 19:59:00
TRIP103504,2022-01-20 05:59:00,4,0.77,35.58,Card,2022-01-20 06:32:00
TRIP103505,2022-01-22 05:05:00,1,4.21,48.86,Card,2022-01-22 05:12:00
TRIP103506,2022-01-10 06:07:00,1,0.34,43.86,Cash,2022-01-10 06:26:00
TRIP103507,2022-01-28 02:59:00,1,2.22,3.03,Cash,2022-01-28 03:25:00
TRIP103508,2022-01-03 01:13:00,2,1.19,44.8,Dispute,2022-01-03 01:36:00
TRIP103509,2022-01-01 11:24:00,3,1.57,4.54,Cash,2022-01-01 12:12:00
TRIP103510,2022-01-18 10:41:00,1,0.63,34.16,Card,2022-01-18 11:22:00
TRIP103511,2022-01-20 06:38:00,1,2.11,22.96,Cash,2022-01-20 06:52:00
TRIP103512,2022-01-29 21:35:00,3,3.76,20.72,Cash,2022-01-29 22:29:00
TRIP103513,2022-01-18 08:08:00,3,1.09,32.28,No Charge,2022-01-18 08:49:00
TRIP103514,2022-01-08 22:02:00,4,1.01,38.35,Card,2022-01-08 22:36:00
TRIP103515,2022-01-12 13:55:00,2,3.92,6.21,No Charge,2022-01-12 14:42:00
TRIP103516,2022-01-16 05:57:00,4,6.68,7.57,Card,2022-01-16 06:08:00
TRIP103517,2022-01-18 20:58:00,3,0.91,10.91,Cash,2022-01-18 21:50:00
TRIP103518,2022-01-25 08:44:00,1,1.9,30.68,Cash,2022-01-25 09:15:00
TRIP103519,2022-01-08 07:06:00,2,0.69,18.33,Cash,2022-01-08 07:42:00
TRIP103520,2022-01-19 00:55:00,1,2.55,35.51,Cash,2022-01-19 01:04:00
TRIP103521,2022-01-03 02:24:00,1,0.45,46.95,Card,2022-01-03 02:58:00
TRIP103522,2022-01-02 00:40:00,2,0.01,23.61,Cash,2022-01-02 01:00:00
TRIP103523,2022-01-19 14:48:00,6,0.76,26.64,Cash,2022-01-19 15:48:00
TRIP103524,2022-01-05 08:55:00,2,1.35,35.94,Card,2022-01-05 09:16:00
TRIP103525,2022-01-20 13:47:00,4,3.07,10.86,Card,2022-01-20 14:41:00
TRIP103526,2022-01-01 14:19:00,1,0.33,38.68,Card,2022-01-01 15:10:00
TRIP103527,2022-01-06 05:49:00,6,3.13,29.34,Card,2022-01-06 06:17:00
TRIP103528,2022-01-16 14:48:00,1,2.78,34.82,Cash,2022-01-16 15:38:00
TRIP103529,2022-01-14 09:06:00,3,0.86,6.9,Card,2022-01-14 09:11:00
TRIP103530,2022-01-09 21:45:00,1,4.84,21.29,Card,2022-01-09 22:37:00
TRIP103531,2022-01-24 12:36:00,2,3.37,41.99,Card,2022-01-24 12:47:00
TRIP103532,2022-01-24 06:17:00,1,0.86,14.98,No Charge,2022-01-24 07:17:00
TRIP103533,2022-01-17 08:25:00,1,0.8,32.5,Cash,2022-01-17 08:39:00
TRIP103534,2022-01-01 11:42:00,2,3.59,42.31,Card,2022-01-01 12:41:00
TRIP103535,2022-01-02 06:41:00,1,0.27,15.65,Card,2022-01-02 07:14:00
TRIP103536,2022-01-18 16:10:00,4,0.12,6.99,Cash,2022-01-18 17:00:00
TRIP103537,2022-01-25 18:30:00,1,0.13,35.66,Card,2022-01-25 18:52:00
TRIP103538,2022-01-11 16:48:00,3,5.1,46.01,Card,2022-01-11 17:00:00
TRIP103539,2022-01-26 17:53:00,5,0.07,46.53,No Charge,2022-01-26 18:33:00
TRIP103540,2022-01-02 06:36:00,4,7.23,10.79,Cash,2022-01-02 06:53:00
TRIP103541,2022-01-18 05:10:00,3,0.23,5.48,Card,2022-01-18 05:55:00
TRIP103542,2022-01-22 17:02:00,1,6.44,43.4,Dispute,2022-01-22 17:36:00
TRIP103543,2022-01-05 15:08:00,1,2.84,48.79,Card,2022-01-05 15:24:00
TRIP103544,2022-01-03 14:49:00,1,3.06,8.52,Card,2022-01-03 15:27:00
TRIP103545,2022-01-03 08:18:00,5,1.27,3.76,No Charge,2022-01-03 08:37:00
TRIP103546,2022-01-22 03:17:00,3,7.82,18.05,Card,2022-01-22 03:44:00
TRIP103547,2022-01-22 23:50:00,2,3.66,6.4,Cash,2022-01-23 00:14:00
TRIP103548,2022-01-16 15:00:00,2,2.95,9.84,Card,2022-01-16 15:33:00
TRIP103549,2022-01-03 10:04:00,3,6.08,17.65,Cash,2022-01-03 11:02:00
TRIP103550,2022-01-15 18:27:00,3,3.83,6.03,Cash,2022-01-15 18:48:00
TRIP103551,2022-01-30 00:12:00,3,0.56,25.07,Card,2022-01-30 00:37:00
TRIP103552,2022-01-20 20:43:00,2,6.6,10.48,Cash,2022-01-20 21:35:00
TRIP103553,2022-01-22 00:14:00,4,1.36,7.5,Card,2022-01-22 01:14:00
TRIP103554,2022-01-05 18:54:00,1,0.01,47.68,Card,2022-01-05 19:18:00
TRIP103555,2022-01-30 21:31:00,3,2.3,15.38,Card,2022-01-30 21:53:00
TRIP103556,2022-01-18 00:52:00,4,2.68,34.04,Cash,2022-01-18 01:31:00
TRIP103557,2022-01-20 11:54:00,1,2.67,49.86,Cash,2022-01-20 12:05:00
TRIP103558,2022-01-22 05:11:00,2,19.86,46.09,Cash,2022-01-22 05:59:00
TRIP103559,2022-01-21 01:19:00,2,0.7,45.73,Card,2022-01-21 01:58:00
TRIP103560,2022-01-02 18:46:00,2,3.96,5.33,Card,2022-01-02 19:26:00
TRIP103561,2022-01-21 23:53:00,6,2.67,19.83,Dispute,2022-01-22 00:32:00
TRIP103562,2022-01-11 11:09:00,1,5.57,27.6,Card,2022-01-11 11:51:00
TRIP103563,2022-01-05 17:03:00,4,7.48,17.72,Card,2022-01-05 18:02:00
TRIP103564,2022-01-06 02:03:00,1,4.22,9.12,Card,2022-01-06 02:28:00
TRIP103565,2022-01-04 01:20:00,1,0.38,19.87,Card,2022-01-04 02:16:00
TRIP103566,2022-01-30 04:45:00,1,2.75,12.93,Cash,2022-01-30 04:55:00
TRIP103567,2022-01-14 10:46:00,2,3.57,13.79,Dispute,2022-01-14 11:34:00
TRIP103568,2022-01-20 04:12:00,2,3.22,21.29,Cash,2022-01-20 04:45:00
TRIP103569,2022-01-04 11:11:00,3,1.55,4.36,Cash,2022-01-04 11:58:00
TRIP103570,2022-01-30 21:23:00,1,0.48,4.39,Cash,2022-01-30 22:06:00
TRIP103571,2022-01-23 08:37:00,1,6.04,49.95,Card,2022-01-23 08:52:00
TRIP103572,2022-01-15 01:53:00,1,4.6,29.09,No Charge,2022-01-15 02:05:00
TRIP103573,2022-01-09 20:50:00,1,4.45,25.92,Card,2022-01-09 21:37:00
TRIP103574,2022-01-03 12:32:00,3,3.6,46.3,Card,2022-01-03 13:14:00
TRIP103575,2022-01-12 03:13:00,2,6.44,9.25,Card,2022-01-12 03:35:00
TRIP103576,2022-01-26 19:43:00,2,1.39,39.25,No Charge,2022-01-26 20:18:00
TRIP103577,2022-01-26 03:52:00,3,1.6,24.22,Cash,2022-01-26 04:24:00
TRIP103578,2022-01-18 18:07:00,2,3.46,36.4,Card,2022-01-18 18:22:00
TRIP103579,2022-01-02 14:32:00,1,8.28,49.39,Card,2022-01-02 14:55:00
TRIP103580,2022-01-02 14:53:00,1,0.27,6.02,Card,2022-01-02 15:08:00
TRIP103581,2022-01-05 11:24:00,3,7.42,10.25,Card,2022-01-05 12:17:00
TRIP103582,2022-01-12 08:59:00,2,3.99,42.93,Card,2022-01-12 09:31:00
TRIP103583,2022-01-28 04:18:00,1,15.02,30.56,Cash,2022-01-28 04:23:00
TRIP103584,2022-01-16 05:49:00,5,7.37,42.66,Card,2022-01-16 06:36:00
TRIP103585,2022-01-24 00:10:00,2,3.19,41.26,Card,2022-01-24 01:01:00
TRIP103586,2022-01-14 19:07:00,2,1.19,47.23,Card,2022-01-14 19:59:00
